,tweet_id,text,query,user_id,user_name,follower_count,user_tweet_count,likes,retweets,location_name,latitude,longitude,user_location,date
10309,1.35E+18,im gonna be the president when this is all said and done,president,9.09E+17,,18,965,1,0,,NA,NA,,1/6/21
10310,1.35E+18,lets just reiterate a violent mob after months years of incitement has succeeded in interrupting congresss certification of the next presidents electoral win,president,14975697,sharon udasin,2677,6029,0,2,,NA,NA,CO,1/6/21
10311,1.35E+18,lets say it the president intentionally and explicitly demanded a violent mob storm the center of government to force legislators to keep him in office in defiance of the constitution and the will of the countrys voters,president,211573316,,704,75945,0,12738,,NA,NA,,1/6/21
10312,1.35E+18,republican eisenhower was my first president and when the rosenbergs sold us secrets to russia he said no pardons for traitors biden said the same,president,7.60E+17,,4175,64462,0,0,,NA,NA,CA,1/6/21
10313,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,9.15E+17,,68,15071,0,15336,,NA,NA,FL,1/6/21
10314,1.35E+18,breaking presidentelect biden is expected to make a statement soon,president,16647735,,3037,48849,0,1792,,NA,NA,,1/6/21
10315,1.35E+18,this is a coup detat attempted by the president of the united states,president,1.11E+18,,70,398,0,22135,,NA,NA,,1/6/21
10316,1.35E+18,for those asking why there isnt a large national guard presence on the hill the dc guard is the only guard unit over which local officials have no direct authority its the president who can order them or the regular army inand to his everlasting ignominy he hasnt,president,29833621,,160,517,0,1147,,NA,NA,,1/6/21
10317,1.35E+18,what is going on in dc right now absolute insanity why is it that blm the people that stand for something right and just are the ones getting shot yet these lunatics supporting that asshat of a president they are walking away scott free,president,3039640559,,265,71480,2,0,,NA,NA,,1/6/21
10318,1.35E+18,the house should impeach the president and the senate should remove him as soon as order is restored,president,280279371,,274,21404,0,13435,,NA,NA,,1/6/21
10319,1.35E+18,gop rep mike gallagher on cnn just now the president needs to call it off call it off call it off its over the election is over,president,413338827,,805,12438,0,290,,NA,NA,,1/6/21
10320,1.35E+18,a supporter of us president donald trump sits inside the office of us speaker of the house nancy pelosi as he protest inside the us capitol in washington dc january 6 2021,president,111526581,,302,8227,0,459,,NA,NA,,1/6/21
10321,1.35E+18,actually that was at the lincoln memorial which houses a statue and not members of congress counting electoral votes for the next president,president,28494833,,100,12233,0,1009,,NA,NA,,1/6/21
10322,1.35E+18,law and order total bullshit from a fake president can the authorities please arrest diaperdon and throw his ass in jail for this disgraceful magat terrorist gathering trump owns this,president,1.14E+18,,133,4833,0,0,,NA,NA,,1/6/21
10323,1.35E+18,my heart is heavy never did i ever think id see our capital building stormed by white supremacists in a coup attempt encouraged by the president of the us fuck the cantindictasittingpresident crap hes unhinged unpredictable amp dangerous as hell,president,16425040,,3560,257079,0,2,,NA,NA,WA,1/6/21
10324,1.35E+18,you people are the most corny destructive people on the planet a fucking joke is what you are joe biden is the next president of the united states you lost we rejected your parties racism sexism and anti american ways,president,1286791249,,16,1203,1,0,,NA,NA,,1/6/21
10325,1.35E+18,actually that was at the lincoln memorial which houses a statue and not members of congress counting electoral votes for the next president,president,1855271941,,210,2188,0,1009,,NA,NA,IL,1/6/21
10326,1.35E+18,these people are literally breaking the law and yet theyre all untouched they are comfortable enough to do this this is why black people are angry because we cant even walk around without being questioned by the police yall president is a joke and lost,president,2873290067,,1272,5015,1,0,,NA,NA,,1/6/21
10327,1.35E+18,the vice president of the united states of america was evacuated from the capitol building by secret service because the president of the united states of america sent a mob at him,president,2772546947,,1316,6469,0,1920,,NA,NA,,1/6/21
10328,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,39426262,,318,14777,0,26893,,NA,NA,,1/6/21
10329,1.35E+18,watch trumps legacy shame on you mr president,president,1.15E+18,,757,1681,223,55,,NA,NA,,1/6/21
10330,1.35E+18,the president is inciting domestic terrorism im safe but this is a sad day for america,president,1.24E+18,,382,15404,0,762,,NA,NA,,1/6/21
10331,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,3429836962,,108,2422,0,16837,,NA,NA,,1/6/21
10332,1.35E+18,ladies and gentlemen the president of the united states that enabled and motivated a violent crowd of his supporters is now trying to make it look like he doesnt encourage violence this is not peaceful he is responsible he is not lawamprder,president,3265520310,,225,6090,0,675,,NA,NA,SD,1/6/21
10333,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,9.94E+17,,57,2830,0,3474,,NA,NA,,1/6/21
10334,1.35E+18,take your diaper off be a person of dignity and not narcissism for once in your life admit you lost the election admit that your claims are false acknowledge joe biden as the presidentelect admit that you are a loser,president,1.32E+18,,293,1103,0,0,,NA,NA,,1/6/21
10335,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,7.39E+17,,6609,107645,0,3474,,NA,NA,,1/6/21
10336,1.35E+18,how is it even possible for people to breach the united states capitol especially with every member of congress and the vice president in the building,president,45002085,,340,3229,4,1,,NA,NA,DC,1/6/21
10337,1.35E+18,fuck you are responsible for this chaos today you will never be president of this country asshole,president,8.20E+17,,16,201,1,0,,NA,NA,,1/6/21
10338,1.35E+18,the president of the united states incited a terrorist attack on our capitol,president,1.11E+18,,70,1174,0,3017,,NA,NA,CA,1/6/21
10339,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,1758169249,,272,82589,0,15896,,NA,NA,,1/6/21
10340,1.35E+18,a coup he is the president,president,1.30E+18,,6,1482,2,0,,NA,NA,,1/6/21
10341,1.35E+18,the sitting president of the united states encouraged this behavior chuck todd he told them to go do this and then went back to the safety of the white house katy tur,president,930737041,,3964,222892,0,471,,NA,NA,LA,1/6/21
10342,1.35E+18, this isnt just happening today this is a long history of consistent behavior by the president and so this comes as the last ugly sentence in a long series of chapters between president and this kind of behavior this is just the ugliest manifestation of it,president,2350319059,,423,15819,0,464,,NA,NA,CA,1/6/21
10343,1.35E+18,invoke the 25th amendment and remove this president,president,7.52E+17,,18,336,0,62,,NA,NA,NC,1/6/21
10344,1.35E+18,call me oldfashioned but when armed insurgents breach the capitol building at the request of a president id call it an attempted coup,president,28269945,,390,6018,0,30050,,NA,NA,IL,1/6/21
10345,1.35E+18,because washington dc is not a state its mayor cannot deploy the dc national guard only the president has the power to do that,president,1720003928,,122,8078,0,658,,NA,NA,,1/6/21
10346,1.35E+18,its very simple the president of the united states has attacked the united states,president,8.38E+17,,517,4272,0,7050,,NA,NA,AL,1/6/21
10347,1.35E+18,president trump implored ardent supporters at a rally wednesday behind the white house to walk to the capitol building and show strength and fight many of them have and some breached the capitol wednesday afternoon,president,919738602,,1850,46549,0,2571,,NA,NA,CA,1/6/21
